created_at,favorite_count,full_text,case_folding,cleaning,normalisasi,sentiment
2026-05-09T13:54:41.000Z,0,"""Aduh, agak berat nih, Mas. Off-nya tadi ketimpa muatan kapal kayaknya ada kali 80-an kilo. Udah gak sadar ini. Saya takutnya ada yang patah,"" ujar orang di seberang sana.

Gun semakin ketakutan. ""Rumah sakit mana, Pak? Saya segera ke sana"".

""Pertamedika, ya, Mas"".","""aduh, agak berat nih, mas. off-nya tadi ketimpa muatan kapal kayaknya ada kali 80-an kilo. udah gak sadar ini. saya takutnya ada yang patah,"" ujar orang di seberang sana.

gun semakin ketakutan. ""rumah sakit mana, pak? saya segera ke sana"".

""pertamedika, ya, mas"".",aduh agak berat nih mas off nya tadi ketimpa muatan kapal kayaknya ada kali 80 an kilo udah gak sadar ini saya takutnya ada yang patah ujar orang di seberang sana gun semakin ketakutan rumah sakit mana pak saya segera ke sana pertamedika ya mas,aduh agak berat nih mas off ya tadi ketimpa muatan kapal kayaknya ada kali 80 an kilo sudah tidak sadar ini saya takutnya ada yang patah ujar orang di seberang sana gun semakin ketakutan rumah sakit mana pak saya segera ke sana pertamedika ya mas,Negatif
2026-05-09T13:54:07.000Z,0,"jujuuur dulu pengen bgt ke farmasi rumah sakit, tp kok jadi mikir2 lagi yah","jujuuur dulu pengen bgt ke farmasi rumah sakit, tp kok jadi mikir2 lagi yah",jujuuur dulu pengen bgt ke farmasi rumah sakit tp kok jadi mikir2 lagi yah,jujuuur dulu pengin banget ke farmasi rumah sakit tapi kok jadi memikir-mikir lagi ya,Negatif
2026-05-09T13:52:26.000Z,292,"Ini Khan Younis, rumah bagi 200.000 orang, kini telah lenyap dari peta.
Israel meratakan seluruh kota — rumah-rumah, sekolah, rumah sakit, semuanya.

Ini adalah genosida yang masih berlanjut.
Bersuaralah. #melawanlupa https://t.co/f3hdIXLesv","ini khan younis, rumah bagi 200.000 orang, kini telah lenyap dari peta.
israel meratakan seluruh kota — rumah-rumah, sekolah, rumah sakit, semuanya.

ini adalah genosida yang masih berlanjut.
bersuaralah. #melawanlupa https://t.co/f3hdixlesv",ini khan younis rumah bagi 200 000 orang kini telah lenyap dari peta israel meratakan seluruh kota rumah rumah sekolah rumah sakit semuanya ini adalah genosida yang masih berlanjut bersuaralah,ini kan younis rumah bagi 200 000 orang kini telah lenyap dari peta israel meratakan seluruh kota rumah rumah sekolah rumah sakit semuanya ini adalah genosida yang masih berlanjut bersuaralah,Negatif
2026-05-09T13:51:04.000Z,0,"""Saya–saya temannya. Ini siapa?"" tanya Gun.

""Ini, Off kecelakaan kerja. Dia tertimpa muatan kapal sekarang kami lagi dalam perjalanan ke rumah sakit. Tolong hubungi keluarganya, ya"".

Mendengar hal tersebut sempat membuat jantung Gun jatuh. 

""Off-nya tapi gapapa, Pak?""","""saya–saya temannya. ini siapa?"" tanya gun.

""ini, off kecelakaan kerja. dia tertimpa muatan kapal sekarang kami lagi dalam perjalanan ke rumah sakit. tolong hubungi keluarganya, ya"".

mendengar hal tersebut sempat membuat jantung gun jatuh. 

""off-nya tapi gapapa, pak?""",saya saya temannya ini siapa tanya gun ini off kecelakaan kerja dia tertimpa muatan kapal sekarang kami lagi dalam perjalanan ke rumah sakit tolong hubungi keluarganya ya mendengar hal tersebut sempat membuat jantung gun jatuh off nya tapi gapapa pak,saya saya temannya ini siapa tanya gun ini off kecelakaan kerja dia tertimpa muatan kapal sekarang kami lagi dalam perjalanan ke rumah sakit tolong hubungi keluarganya ya mendengar hal tersebut sempat membuat jantung gun jatuh off ya tapi gapapa pak,Negatif
2026-05-09T13:49:48.000Z,0,"@rahmawatipoda @Andria75777 Lah, itu mereka juga kasih peluang kerja kali.

Lu juga boleh kok bikin rumah sakit, yang ngelarang siapa emangnya? 🙄","@rahmawatipoda @andria75777 lah, itu mereka juga kasih peluang kerja kali.

lu juga boleh kok bikin rumah sakit, yang ngelarang siapa emangnya? 🙄",lah itu mereka juga kasih peluang kerja kali lu juga boleh kok bikin rumah sakit yang ngelarang siapa emangnya,lah itu mereka juga kasih peluang kerja kali kamu juga boleh kok bikin rumah sakit yang melarang siapa memangnya,Negatif
2026-05-09T13:46:51.000Z,0,"@sirupbuah Castle Group ini udah bukan konglomerat lagi, tapi kerajaan 😭💀
Mau belanja ada, skincare ada, elektronik ada, hotel ada, rumah sakit juga ada… tinggal bikin Castle Universe aja lengkap 😭

Pantes aja perebutan kekuasaannya segila itu, asetnya literally dimana-mana 🫠","@sirupbuah castle group ini udah bukan konglomerat lagi, tapi kerajaan 😭💀
mau belanja ada, skincare ada, elektronik ada, hotel ada, rumah sakit juga ada… tinggal bikin castle universe aja lengkap 😭

pantes aja perebutan kekuasaannya segila itu, asetnya literally dimana-mana 🫠",castle group ini udah bukan konglomerat lagi tapi kerajaan mau belanja ada skincare ada elektronik ada hotel ada rumah sakit juga ada tinggal bikin castle universe aja lengkap pantes aja perebutan kekuasaannya segila itu asetnya literally dimana mana,castle group ini sudah bukan konglomerat lagi tapi kerajaan mau belanja ada skincare ada elektronik ada hotel ada rumah sakit juga ada tinggal bikin castle universe saja lengkap pantas saja perebutan kekuasaannya segila itu asetnya literally dimana mana,Negatif
2026-05-09T13:44:48.000Z,1,"@Zeefire02 susah lagi sama plandemit.
Berapa banyak nyawa manusia yang akan dibunuh di rumah sakit kaya plandemi coped?
@StopPlandemit","@zeefire02 susah lagi sama plandemit.
berapa banyak nyawa manusia yang akan dibunuh di rumah sakit kaya plandemi coped?
@stopplandemit",susah lagi sama plandemit berapa banyak nyawa manusia yang akan dibunuh di rumah sakit kaya plandemi coped,susah lagi sama plandemit berapa banyak nyawa manusia yang akan dibunuh di rumah sakit kayak plandemi coped,Negatif
2026-05-09T13:43:17.000Z,0,"trus ngeluarin busa, trus urg juga bariru apa daringin kitu lah kata bapake ((lupa)). Trus dibawa lah ke dokter deket rumah ((bukan rs ya)) trus katanya inimah darurat harus ke igd, harus ke rumah sakit. Semua udah panik, bpake gue ngegendong gendong urg lari sambil panik bgt","trus ngeluarin busa, trus urg juga bariru apa daringin kitu lah kata bapake ((lupa)). trus dibawa lah ke dokter deket rumah ((bukan rs ya)) trus katanya inimah darurat harus ke igd, harus ke rumah sakit. semua udah panik, bpake gue ngegendong gendong urg lari sambil panik bgt",trus ngeluarin busa trus urg juga bariru apa daringin kitu lah kata bapake lupa trus dibawa lah ke dokter deket rumah bukan rs ya trus katanya inimah darurat harus ke igd harus ke rumah sakit semua udah panik bpake gue ngegendong gendong urg lari sambil panik bgt,terus mengeluarkan busa terus urg juga bariru apa daringin kitu lah kata bapake lupa terus dibawa lah ke dokter dekat rumah bukan rs ya terus katanya inimah darurat harus ke igd harus ke rumah sakit semua sudah panik bpake gue ngegendong gendong urg lari sambil panik banget,Negatif
2026-05-09T13:40:53.000Z,0,"@acamaricahehey_ Bikin rumah sakit khusus pasien jantung, gratis, lengkap, terbaik, dengan semua teknologi untuk membantu pasien pjb. Memang ga masuk akal untuk keluarga gw yang ga se-kaya itu, tapi ini cita-cita gw dulu karna keluarga gw ada resiko pjb.","@acamaricahehey_ bikin rumah sakit khusus pasien jantung, gratis, lengkap, terbaik, dengan semua teknologi untuk membantu pasien pjb. memang ga masuk akal untuk keluarga gw yang ga se-kaya itu, tapi ini cita-cita gw dulu karna keluarga gw ada resiko pjb.",bikin rumah sakit khusus pasien jantung gratis lengkap terbaik dengan semua teknologi untuk membantu pasien pjb memang ga masuk akal untuk keluarga gw yang ga se kaya itu tapi ini cita cita gw dulu karna keluarga gw ada resiko pjb,bikin rumah sakit khusus pasien jantung gratis lengkap terbaik dengan semua teknologi untuk membantu pasien pjb memang tidak masuk akal untuk keluarga gue yang tidak se kayak itu tapi ini cita cita gue dulu karena keluarga gue ada resiko pjb,Positif
2026-05-09T13:35:11.000Z,0,Jjur gw nyaris dibawa kakak gw ke rumah sakit https://t.co/RUWM80r8Rg,jjur gw nyaris dibawa kakak gw ke rumah sakit https://t.co/ruwm80r8rg,jjur gw nyaris dibawa kakak gw ke rumah sakit,jujur gue nyaris dibawa kakak gue ke rumah sakit,Negatif
2026-05-09T13:35:09.000Z,60,@nowtomymin kalo inget bahkan jeno pernah bilang milih jaemin usia 100 biar bisa dia yg bawa ke rumah sakit dan ngerawat 🥹,@nowtomymin kalo inget bahkan jeno pernah bilang milih jaemin usia 100 biar bisa dia yg bawa ke rumah sakit dan ngerawat 🥹,kalo inget bahkan jeno pernah bilang milih jaemin usia 100 biar bisa dia yg bawa ke rumah sakit dan ngerawat,kalau ingat bahkan jeno pernah bilang memilih jaemin usia 100 biar bisa dia yang bawa ke rumah sakit dan ngerawat,Negatif
2026-05-09T13:27:53.000Z,0,"Joong : aku jomblo. 
Dunk : Pak dokter, ijinkan aku keluar rumah sakit buat ketemu sama cintaku, kekasih hatiku, belahan jiwaku, cinta sejatiku, suamiku, papa dari anak-anakku, masa depanku, oksigen untuk paru-paruku? 

#Joongdunk","joong : aku jomblo. 
dunk : pak dokter, ijinkan aku keluar rumah sakit buat ketemu sama cintaku, kekasih hatiku, belahan jiwaku, cinta sejatiku, suamiku, papa dari anak-anakku, masa depanku, oksigen untuk paru-paruku? 

#joongdunk",joong aku jomblo dunk pak dokter ijinkan aku keluar rumah sakit buat ketemu sama cintaku kekasih hatiku belahan jiwaku cinta sejatiku suamiku papa dari anak anakku masa depanku oksigen untuk paru paruku,joong aku jomblo dong pak dokter ijinkan aku keluar rumah sakit buat ketemu sama cintaku kekasih hatiku belahan jiwaku cinta sejatiku suamiku papa dari anak anakku masa depanku oksigen untuk paru paruku,Negatif
2026-05-09T13:27:28.000Z,0,"ㅤ
‘𝙃𝙖𝙡𝙖𝙝.’ batinnya usai mendengar alasan mengapa Profesornya masuk ke rumah sakit yang berhasil membuatnya makin merinding terhadap apa yang akan terjadi atas dirinya.

Kendati demikian, juita itu tetap fokus mendengar penjelasan si adam ‘tuk menjaga dirinya—mungkin.
ㅤ","ㅤ
‘𝙃𝙖𝙡𝙖𝙝.’ batinnya usai mendengar alasan mengapa profesornya masuk ke rumah sakit yang berhasil membuatnya makin merinding terhadap apa yang akan terjadi atas dirinya.

kendati demikian, juita itu tetap fokus mendengar penjelasan si adam ‘tuk menjaga dirinya—mungkin.
ㅤ",batinnya usai mendengar alasan mengapa profesornya masuk ke rumah sakit yang berhasil membuatnya makin merinding terhadap apa yang akan terjadi atas dirinya kendati demikian juita itu tetap fokus mendengar penjelasan si adam tuk menjaga dirinya mungkin,batinnya usai mendengar alasan mengapa profesornya masuk ke rumah sakit yang berhasil membuatnya makin merinding terhadap apa yang akan terjadi atas dirinya kendati demikian juita itu tetap fokus mendengar penjelasan sih adam untuk menjaga dirinya mungkin,Positif
2026-05-09T13:26:00.000Z,0,@bangjoorom @669kel @iiiiiissssstttt @idextratime Lebih baik blg “kami akan kembali” dri pada jotos jotosan sampe masuk rumah sakit oakaowkwowwkowkwkw🤣🤣🤣🤣🤣. Kalah attitude ama anak anak aokwowkwkw,@bangjoorom @669kel @iiiiiissssstttt @idextratime lebih baik blg “kami akan kembali” dri pada jotos jotosan sampe masuk rumah sakit oakaowkwowwkowkwkw🤣🤣🤣🤣🤣. kalah attitude ama anak anak aokwowkwkw,lebih baik blg kami akan kembali dri pada jotos jotosan sampe masuk rumah sakit oakaowkwowwkowkwkw kalah attitude ama anak anak aokwowkwkw,lebih baik bilang kami akan kembali dari pada jotos jotosan sampai masuk rumah sakit oakaowkwowwkowkwkw kalah attitude sama anak anak aokwowkwkw,Netral
2026-05-09T13:25:57.000Z,0,"Dipukuli, dibuat berdarah, masuk rumah sakit, rawat inap, dituduh rasis, dibully, malah dia yg minta maaf.
Burane lemah.😂","dipukuli, dibuat berdarah, masuk rumah sakit, rawat inap, dituduh rasis, dibully, malah dia yg minta maaf.
burane lemah.😂",dipukuli dibuat berdarah masuk rumah sakit rawat inap dituduh rasis dibully malah dia yg minta maaf burane lemah,dipukuli dibuat berdarah masuk rumah sakit rawat inap dituduh rasis dibully malah dia yang meminta maaf burane lemah,Negatif
2026-05-09T13:25:44.000Z,0,GAWAT INFO RUMAH SAKIT KORBAN PERTH TANAPON https://t.co/ITyhggwQnj,gawat info rumah sakit korban perth tanapon https://t.co/ityhggwqnj,gawat info rumah sakit korban perth tanapon,gawat info rumah sakit korban perth tanapon,Negatif
2026-05-09T13:25:05.000Z,0,"@mudahtertawa_ yang kaya gini tinggal nunggu waktu aja si. antara digebukin masuk rumah sakit atau pensiun ngonten dgn berbagai alasan,biasanya bnyk ancaman masuk/blacklist. 😌","@mudahtertawa_ yang kaya gini tinggal nunggu waktu aja si. antara digebukin masuk rumah sakit atau pensiun ngonten dgn berbagai alasan,biasanya bnyk ancaman masuk/blacklist. 😌",yang kaya gini tinggal nunggu waktu aja si antara digebukin masuk rumah sakit atau pensiun ngonten dgn berbagai alasan biasanya bnyk ancaman masuk blacklist,yang kayak begini tinggal menunggu waktu saja sih antara digebukin masuk rumah sakit atau pensiun ngonten dengan berbagai alasan biasanya banyak ancaman masuk blacklist,Negatif
2026-05-09T13:21:16.000Z,0,"⠀ ⠀ ⠀ ️
""Thujone?"" Ia mengerutkan keningnya, berpikir. Ah— tidak perlu dipikirkan, ia akan mencari aman saja untuk menyelamatkan dirinya. Ternyata berhadapan dengan tanaman bisa membawanya ke rumah sakit. https://t.co/KmTRcVwlHh
⠀ ⠀ ⠀ ️","⠀ ⠀ ⠀ ️
""thujone?"" ia mengerutkan keningnya, berpikir. ah— tidak perlu dipikirkan, ia akan mencari aman saja untuk menyelamatkan dirinya. ternyata berhadapan dengan tanaman bisa membawanya ke rumah sakit. https://t.co/kmtrcvwlhh
⠀ ⠀ ⠀ ️",thujone ia mengerutkan keningnya berpikir ah tidak perlu dipikirkan ia akan mencari aman saja untuk menyelamatkan dirinya ternyata berhadapan dengan tanaman bisa membawanya ke rumah sakit,thujone ia mengerutkan keningnya berpikir ah tidak perlu dipikirkan ia akan mencari aman saja untuk menyelamatkan dirinya ternyata berhadapan dengan tanaman bisa membawanya ke rumah sakit,Netral
2026-05-09T13:18:38.000Z,0,gilee rumah sakit jaman skrg canggih ya abs ronsen langsung keluar hasilnya (norak),gilee rumah sakit jaman skrg canggih ya abs ronsen langsung keluar hasilnya (norak),gilee rumah sakit jaman skrg canggih ya abs ronsen langsung keluar hasilnya norak,gilee rumah sakit jaman sekarang canggih ya habis ronsen langsung keluar hasilnya norak,Negatif
2026-05-09T13:17:37.000Z,0,@faithxpromise INFOKAN RUMAH SAKIT KORBAN WOOF WOOF BIMA TOLONG 😭😭😭,@faithxpromise infokan rumah sakit korban woof woof bima tolong 😭😭😭,infokan rumah sakit korban woof woof bima tolong,infokan rumah sakit korban woof woof bima tolong,Negatif
2026-05-09T13:16:05.000Z,0,dimsum buat d rumah sakit ☺️ https://t.co/SSF5d9n1dc,dimsum buat d rumah sakit ☺️ https://t.co/ssf5d9n1dc,dimsum buat d rumah sakit,dimsum buat di rumah sakit,Negatif
2026-05-09T13:09:55.000Z,6,"Ketika Harry Maguire Pingsan dan Mengalami Gegar Otak di Lapangan

23 Mei 2011, Harry Maguire masih berusia 18 tahun dan menjadi bek tengah andalan Sheffield United Academy. Perjalanan Sheffield di FA Youth Cup musim itu, sangat luar biasa, mereka berhasil menyingkirkan beberapa https://t.co/8ZwWvd8gh4","ketika harry maguire pingsan dan mengalami gegar otak di lapangan

23 mei 2011, harry maguire masih berusia 18 tahun dan menjadi bek tengah andalan sheffield united academy. perjalanan sheffield di fa youth cup musim itu, sangat luar biasa, mereka berhasil menyingkirkan beberapa https://t.co/8zwwvd8gh4",ketika harry maguire pingsan dan mengalami gegar otak di lapangan 23 mei 2011 harry maguire masih berusia 18 tahun dan menjadi bek tengah andalan sheffield united academy perjalanan sheffield di fa youth cup musim itu sangat luar biasa mereka berhasil menyingkirkan beberapa,ketika harry maguire pingsan dan mengalami gegar otak di lapangan 23 mei 2011 harry maguire masih berusia 18 tahun dan menjadi bek tengah andalan sheffield united academy perjalanan sheffield di fa youth cup musim itu sangat luar biasa mereka berhasil menyingkirkan beberapa,Netral
2026-05-09T13:09:55.000Z,0,"@zonarumitt yh kenapa di rumah aja? hujan kah di sana? ak malmingannya menjaga mm di rumah sakit :"")","@zonarumitt yh kenapa di rumah aja? hujan kah di sana? ak malmingannya menjaga mm di rumah sakit :"")",yh kenapa di rumah aja hujan kah di sana ak malmingannya menjaga mm di rumah sakit,ya kenapa di rumah saja hujan kah di sana aku malmingannya menjaga mm di rumah sakit,Netral
2026-05-09T13:09:15.000Z,0,RUMAH SAKIT KORBAN BIMA BAYUSENA DMN Y BUTUH YANG DOKTERNYA UDH SPESIALIS KRN KEPALA GUE UDAH SAKIT BSNGET,rumah sakit korban bima bayusena dmn y butuh yang dokternya udh spesialis krn kepala gue udah sakit bsnget,rumah sakit korban bima bayusena dmn y butuh yang dokternya udh spesialis krn kepala gue udah sakit bsnget,rumah sakit korban bima bayusena dimana ya butuh yang dokternya sudah spesialis karena kepala gue sudah sakit bsnget,Negatif
2026-05-09T13:09:02.000Z,0,"Jangan sampe kamu nonton sendirian. Coba tag temen nonton kamu dan tambahin 402 Rumah Sakit Angker Korea ke watchlist kalian! Biar ga kelewatan infonya.

402 RUMAH SAKIT ANGKER KOREA
BASED ON GONJIAM: HAUNTED ASYLUM
9 JULI 2026 DI BIOSKOP

#402RumahSakitAngkerKorea https://t.co/ytjeq94r27","jangan sampe kamu nonton sendirian. coba tag temen nonton kamu dan tambahin 402 rumah sakit angker korea ke watchlist kalian! biar ga kelewatan infonya.

402 rumah sakit angker korea
based on gonjiam: haunted asylum
9 juli 2026 di bioskop

#402rumahsakitangkerkorea https://t.co/ytjeq94r27",jangan sampe kamu nonton sendirian coba tag temen nonton kamu dan tambahin 402 rumah sakit angker korea ke watchlist kalian biar ga kelewatan infonya 402 rumah sakit angker korea based on gonjiam haunted asylum 9 juli 2026 di bioskop,jangan sampai kamu menonton sendirian coba tag teman menonton kamu dan tambahkan 402 rumah sakit angker korea ke watchlist kalian biar tidak kelewatan infonya 402 rumah sakit angker korea based on gonjiam haunted asylum 9 juli 2026 di bioskop,Negatif
2026-05-09T13:03:22.000Z,1,@sikayarayaaa 9 hari masuk rumah sakit karena operasi,@sikayarayaaa 9 hari masuk rumah sakit karena operasi,9 hari masuk rumah sakit karena operasi,9 hari masuk rumah sakit karena operasi,Negatif
